Ax,Ay,Az,Gx,Gy,Gz,Unnamed: 69
4.018,-7.1915,2.8603,1.3778,-0.43921,-0.15027,0.0
4.0316,-7.8589,2.8058,1.2865,-0.19823,-0.59895,0.0
1.076,-10.174,0.8717,1.3381,-0.62064,-0.80359,0.0
-0.16344,-10.174,-0.99429,1.1423,-1.1442,-0.73701,0.0
0.84446,-9.6296,-1.7025,1.0763,-1.0198,-0.64599,0.0
1.6753,-8.8668,-1.2803,1.1277,-1.1762,-0.61025,0.0
1.3893,-9.2346,1.4846,0.89583,-0.75228,-0.76267,0.0
0.16344,-10.542,1.2531,0.8656,0.03207,-0.86376,0.0
0.054481,-10.828,0.72188,0.85827,-0.063225,-0.83383,0.0
0.92618,-11.809,-0.8036,0.75259,0.0064141,-0.80084,0.0
1.0079,-13.048,-2.2201,0.69944,0.097738,-0.82284,0.0
0.9398,-13.579,-0.92618,0.37171,-0.079107,-0.65699,0.0
0.24517,-13.511,-0.8036,-0.13134,-0.48197,-0.51221,0.0
-1.2258,-13.634,-0.92618,-0.85368,-0.06689,-0.49297,0.0
-2.4244,-16.794,-3.0782,-1.0883,0.3934,-0.054062,0.0
-0.027241,-14.478,-3.1191,-1.3271,0.42638,0.23305,0.0
0.85808,-13.471,-3.3097,-2.4661,0.73854,0.80848,0.0
4.2495,-13.048,-3.2008,-3.1331,0.70647,1.0815,0.0
5.9657,-13.457,3.6366,-3.313,0.821,1.0812,0.0
7.355,-13.157,4.8897,-2.8961,0.59346,0.85124,0.0
5.5843,-11.754,1.8796,-2.2969,-0.17226,0.87812,0.0
2.8467,-11.223,-0.9398,-1.9655,-0.72937,1.0672,0.0
2.3155,-11.264,-1.6344,-1.8082,-0.64263,1.3225,0.0
1.2258,-12.803,-0.31327,-1.2306,-1.6218,1.4731,0.0
-0.8036,-11.468,1.9341,-0.43463,-0.94195,1.7688,0.0
-0.25879,-9.7794,0.99429,-0.88575,0.93096,1.9132,0.0
2.2746,-7.7636,2.9692,-1.6964,2.1218,1.5296,0.0
2.6015,-6.5105,3.5004,-1.8528,2.4056,1.3241,0.0
2.3427,-5.4754,2.8058,-1.518,2.7232,1.3558,0.0
2.4517,-5.1076,2.6287,-1.5027,2.3555,0.97647,0.0
3.3234,-4.1542,2.4517,-1.277,2.4047,0.70402,0.0
4.3858,-4.0589,2.3836,-0.80848,2.434,0.63683,0.0
4.9306,-3.9227,1.8932,0.013744,2.2886,0.53237,0.0
5.2166,-3.3778,1.6208,0.28894,2.0495,0.49755,0.0
5.7069,-3.1327,0.47671,1.5583,0.85613,0.22297,0.0
6.1836,-4.5764,-0.83084,2.5146,-0.11576,-0.15455,0.0
5.7478,-7.1915,-3.0782,3.0617,-1.0073,-0.61423,0.0
-0.98067,-18.238,-13.934,2.9254,-1.1655,-0.8601,0.0
-3.0918,-19.259,-18.088,-0.57849,1.6933,-0.092546,0.0
-4.2087,-19.559,-6.6467,-1.3302,2.1026,0.19823,0.0
1.8251,-7.1234,-3.7728,-1.6026,0.82192,0.44807,0.0
5.6116,-3.7592,-2.0567,-1.0296,0.20861,0.22571,0.0
5.203,-4.5083,0.21793,0.95509,-2.0592,-0.36133,0.0
8.9894,-14.547,7.7227,1.8714,-2.839,-0.8488,0.0
7.2188,-17.38,6.4833,1.5189,-2.0165,-0.70219,0.0
-1.2531,-13.511,-4.3858,0.69669,-0.77672,-0.069944,0.0
1.866,-5.1213,-1.6753,0.52229,-1.0174,0.33659,0.0
4.1542,-4.9306,1.7434,1.0324,-1.9875,-0.056505,0.0
4.304,-6.3743,7.4503,1.5598,-2.5998,-0.27397,0.0
4.0861,-8.1722,9.7794,2.4801,-3.357,-0.62003,0.0
2.1929,-11.972,4.413,1.3799,-0.96608,-0.81581,0.0
-1.3212,-12.122,-4.7807,1.055,1.0965,-0.77733,0.0
-0.19068,-9.8066,-4.3449,1.3564,0.20831,-0.39401,0.0
2.7377,-7.3141,3.8546,1.2969,-0.82222,-0.091019,0.0
4.0589,-7.0962,4.0044,1.4074,-0.96364,-0.28191,0.0
1.6753,-10.283,1.0351,1.2733,-0.40867,-0.78221,0.0
0.040861,-10.733,-1.3348,1.3644,-0.75686,-0.80604,0.0
-0.16344,-9.4798,-1.6753,0.97769,-1.1179,-0.63499,0.0
0.83084,-9.1665,-1.5119,0.82314,-0.98013,-0.57391,0.0
2.1384,-8.9077,0.35413,0.77733,-0.90347,-0.64752,0.0
0.64016,-10.256,1.2122,0.68814,-0.20861,-0.83658,0.0
-0.21793,-10.828,0.85808,0.79962,-0.10232,-0.84299,0.0
0.57205,-11.577,-0.14982,0.83719,-0.13134,-0.85949,0.0
0.84446,-11.85,-2.2746,0.79993,0.16585,-0.95112,0.0
0.36775,-12.585,-1.2395,0.64843,0.2865,-1.0128,0.0
1.1032,-13.375,-0.77636,0.23274,-0.062308,-0.78343,0.0
1.5119,-12.313,-1.3484,-0.3375,-0.52046,-0.47342,0.0
-1.185,-13.321,-2.942,-0.81489,0.050091,-0.33445,0.0
-1.0488,-14.846,-4.5356,-1.237,0.22877,0.043371,0.0
1.6481,-14.274,-4.7535,-2.1374,0.19426,0.4612,0.0
2.0431,-12.953,-3.7865,-3.0024,0.25717,0.83994,0.0
2.9965,-13.879,-0.54481,-3.4144,-0.30574,1.1026,0.0
7.1507,-16.276,6.9328,-2.7208,0.30238,1.0773,0.0
6.96,-14.002,4.5901,-1.9749,-0.17287,0.99846,0.0
5.1485,-12.503,0.50395,-1.8683,-0.86101,1.2953,0.0
3.1872,-12.136,-3.3506,-1.8653,-0.53267,1.503,0.0
2.5334,-12.395,-1.7162,-1.6246,-1.1277,1.4395,0.0
1.3757,-11.863,0.01362,-1.2486,-1.5617,1.3717,0.0
-0.68102,-9.8748,1.8251,-0.84147,-0.40623,1.4206,0.0
0.77636,-8.8668,2.4789,-1.4985,1.908,1.3375,0.0
1.8932,-8.2676,3.051,-1.6487,2.0385,1.277,0.0
2.2746,-7.1507,2.9556,-1.4514,2.6515,1.4853,0.0
2.2882,-5.7342,2.6968,-1.4306,2.4465,1.1942,0.0
2.7649,-4.8625,2.7922,-1.5324,2.5647,0.81917,0.0
4.0589,-3.3778,3.0646,-1.0812,2.587,0.56474,0.0
4.3585,-3.0237,2.9148,-0.40867,2.5204,0.52718,0.0
4.7944,-2.8603,1.8796,0.20617,2.1142,0.58551,0.0
5.0259,-2.547,0.83084,1.2856,1.1747,0.34789,0.0
6.0611,-3.8682,-0.23155,1.7883,0.80817,0.19151,0.0
5.4073,-6.2109,-3.4187,3.0638,-0.50213,-0.54642,0.0
3.4459,-10.42,-6.1564,3.1964,-0.8491,-0.73823,0.0
-3.1599,-19.259,-18.387,1.2947,-0.27611,-0.56383,0.0
-3.8818,-19.559,-13.634,-1.1585,2.1692,0.037874,0.0
1.5391,-7.4776,-4.018,-1.5547,0.79718,0.40103,0.0
3.8273,-4.2223,-2.9965,-1.2675,0.29169,0.34422,0.0
6.1836,-4.2904,-0.96704,-0.16616,-0.41722,-0.13439,0.0
8.4719,-14.356,8.2267,0.87842,-1.7449,-0.70433,0.0
6.9055,-17.393,5.8431,0.98227,-1.836,-0.69852,0.0
3.3097,-15.159,0.83084,0.53237,-0.67073,0.0027489,0.0
-2.2065,-9.2755,-0.35413,0.47037,-0.8827,0.38668,0.0
3.9499,-5.5435,0.65378,0.79718,-1.9028,0.27306,0.0
3.0918,-6.6467,6.1564,1.6353,-2.4939,-0.23305,0.0
3.2553,-8.826,8.7987,2.3867,-3.2926,-0.51618,0.0
2.438,-12.585,2.9556,2.1432,-1.8912,-0.57849,0.0
0.29965,-11.959,-3.1735,1.0211,1.0626,-0.65637,0.0
1.6344,-10.706,-4.413,1.492,0.66737,-0.42516,0.0
2.3972,-7.641,1.6072,1.2914,-0.91416,-0.22816,0.0
3.4459,-7.8453,3.3642,1.3607,-0.94898,-0.33414,0.0
3.2144,-8.1177,2.3836,1.343,-0.77274,-0.60537,0.0
1.5255,-9.0167,1.7843,1.3531,-0.77885,-0.81245,0.0
-0.47671,-10.569,-0.8036,1.3384,-1.2914,-0.6973,0.0
-0.61292,-9.9973,-0.78998,0.94257,-0.99846,-0.59101,0.0
0.98067,-9.1256,-0.24517,0.8436,-0.6524,-0.63958,0.0
0.99429,-8.9894,0.57205,0.82253,-0.52779,-0.72326,0.0
0.89894,-9.4389,0.6674,0.75259,-0.19945,-0.79199,0.0
0.35413,-11.359,0.64016,0.95326,-0.0094684,-0.8039,0.0
1.4165,-11.931,-0.53119,0.93096,0.010996,-0.78924,0.0
2.0022,-12.122,-1.6889,0.73793,0.14997,-0.83627,0.0
1.9886,-13.116,-0.6674,0.42822,0.051313,-0.78649,0.0
1.5255,-12.898,-0.40861,0.1066,-0.41692,-0.59773,0.0
-0.7355,-12.776,-0.8036,-0.41356,-0.34208,-0.52046,0.0
-1.9341,-14.478,-3.623,-0.52687,-0.14508,-0.37232,0.0
-1.0488,-13.77,-3.3642,-0.91935,-0.10476,0.24893,0.0
0.20431,-12.422,-2.7377,-1.6341,0.15088,0.56077,0.0
1.4165,-12.326,-3.9908,-2.3451,0.47006,0.76694,0.0
2.8058,-13.947,-3.1872,-3.0384,0.18937,0.97097,0.0
6.5241,-15.663,4.5356,-3.0507,0.33048,1.0773,0.0
8.4038,-15.418,5.5707,-2.6478,0.51588,0.87506,0.0
8.0224,-13.103,0.42223,-2.0889,-0.27061,0.96303,0.0
3.1327,-11.073,-2.6151,-1.8754,-0.74617,1.1732,0.0
2.0567,-11.536,-2.3699,-1.6429,-0.73334,1.4572,0.0
1.1577,-12.258,-0.78998,-1.4587,-1.2452,1.5464,0.0
-2.1248,-12.272,1.9341,-0.3262,-0.86926,1.7675,0.0
0.040861,-9.9429,1.1577,-0.83414,0.5962,1.7807,0.0
1.9886,-9.0303,2.2337,-1.7712,2.0498,1.3619,0.0
3.3097,-7.2596,2.9829,-1.9853,2.5525,1.3146,0.0
2.6151,-5.2575,2.1384,-1.8836,2.8527,1.193,0.0
2.4108,-4.9578,2.1793,-1.4419,2.3964,0.82284,0.0
3.5822,-3.8001,2.3427,-1.2935,2.3747,0.72876,0.0
4.5628,-2.5198,1.9341,-0.86407,2.1869,0.50213,0.0
4.6582,-2.2201,1.7025,0.17318,1.9535,0.38179,0.0
4.4947,-2.152,1.3484,0.89278,1.6579,0.26114,0.0
5.1485,-3.1599,-0.040861,1.7908,1.1609,-0.0097738,0.0
6.0474,-4.5356,-1.0896,2.6768,0.044593,-0.48808,0.0
2.3427,-12.272,-8.0224,3.1243,-0.94654,-1.0733,0.0
-1.185,-18.905,-17.747,1.5681,-0.52993,-0.7645,0.0
-4.0861,-19.423,-18.701,-0.33567,0.88056,-0.40378,0.0
-1.3076,-16.59,-7.1507,-1.8005,2.1383,0.22877,0.0
5.6524,-4.2359,-1.975,-1.3424,0.1744,0.38423,0.0
7.2733,-5.5299,0.21793,-0.063225,-1.1167,-0.12767,0.0
9.0712,-11.441,5.9385,1.1145,-2.0604,-0.80726,0.0
5.8023,-15.05,3.8954,0.93707,-2.0962,-0.85765,0.0
0.83084,-11.972,-1.0624,0.4499,-0.8717,0.25137,0.0
-0.62654,-4.4539,3.2144,1.0348,-0.73854,0.38332,0.0
1.4846,-5.884,2.6968,1.6109,-2.4908,0.072082,0.0
2.5879,-8.322,6.8238,1.963,-3.4783,-0.47861,0.0
3.1872,-9.6568,8.5808,2.2681,-2.8411,-0.72785,0.0
2.6287,-12.994,3.4732,1.8634,-1.0049,-0.58399,0.0
0.70826,-11.427,-2.3972,1.2327,0.92974,-0.59101,0.0
3.3915,-8.1995,-2.8467,1.43,1.361,-0.56322,0.0
3.4459,-7.5729,1.3076,1.4151,-0.51465,-0.28314,0.0
3.5277,-7.6002,3.2553,1.4777,-1.0256,-0.56994,0.0
0.6674,-9.5751,2.8603,1.4688,-1.015,-0.62889,0.0
-1.3348,-10.529,0.10896,1.4478,-1.2917,-0.54734,0.0
-1.4301,-10.351,-0.83084,1.1087,-1.1729,-0.39034,0.0
-0.16344,-10.174,-1.9341,0.82772,-0.95997,-0.35797,0.0
2.0158,-9.2482,-1.1305,0.81612,-0.97341,-0.42486,0.0
2.3836,-8.7851,1.3757,0.65729,-0.66951,-0.67256,0.0
1.5119,-9.5615,1.9886,0.71288,-0.087354,-0.85094,0.0
1.5119,-9.5615,1.9886,0.86071,0.090408,-0.84391,0.0
1.9886,-11.7,-0.83084,0.86071,0.090408,-0.84391,0.0
1.9886,-11.7,-0.83084,0.86926,0.33811,-0.93798,0.0
0.8717,-12.354,-1.1577,0.54031,0.080634,-0.84635,0.0
0.47671,-12.272,-0.16344,0.081856,-0.64599,-0.54245,0.0
-0.054481,-12.422,-0.35413,-0.43921,-0.7083,-0.39095,0.0
-0.85808,-14.696,-4.018,-0.69639,-0.036346,-0.2022,0.0
-0.095342,-14.887,-4.7126,-1.0919,0.065363,0.11332,0.0
0.68102,-14.451,-5.2847,-2.3295,0.15669,0.59223,0.0
2.0839,-13.838,-4.2632,-3.1395,0.51221,0.71349,0.0
3.0373,-14.478,-0.64016,-3.4572,0.76694,0.91538,0.0
4.7671,-14.778,5.7614,-3.1072,1.0342,0.91477,0.0
5.9657,-13.579,1.8796,-2.4282,-0.015577,1.0516,0.0
4.2768,-13.362,-2.4108,-2.1081,-0.79687,1.2724,0.0
3.3097,-12.64,-2.9556,-2.0815,-0.67989,1.4093,0.0
2.3427,-12.708,0.53119,-1.9135,-0.9954,1.4817,0.0
1.2531,-12.0,2.5061,-1.5635,-1.6842,1.3723,0.0
-0.31327,-10.065,0.95342,-0.65057,-0.14722,1.7013,0.0
1.185,-8.54,2.1248,-1.3347,1.598,1.7483,0.0
0.78998,-7.7908,4.0316,-2.1279,3.2012,1.6109,0.0
0.89894,-6.5922,4.1542,-2.0864,3.1029,1.565,0.0
2.3291,-4.0316,3.1872,-1.795,2.8329,1.0974,0.0
3.514,-2.1248,3.1599,-1.3977,2.6921,0.72601,0.0
3.9499,-1.9886,3.2144,-0.79168,2.3888,0.45845,0.0
4.808,-2.1929,2.8603,-0.1912,2.1777,0.40439,0.0
5.598,-1.4301,1.7706,0.93829,1.2938,0.29077,0.0
5.9112,-1.9341,0.98067,2.0702,0.44532,0.18845,0.0
6.2245,-4.6037,-0.91256,3.1866,-0.46548,-0.20586,0.0
5.8159,-6.7693,-2.6423,3.7696,-0.96731,-0.68081,0.0
-0.19068,-17.121,-14.819,3.2843,-1.4606,-0.8601,0.0
-4.699,-19.559,-16.481,-0.45326,0.45326,0.010996,0.0
-0.44947,-15.936,-8.6489,-2.7562,2.3567,0.36896,0.0
4.8761,-1.5119,-0.57205,-1.7257,0.7477,0.34728,0.0
7.9679,-6.2517,2.2065,0.038179,-0.91569,-0.58429,0.0
7.0281,-13.525,8.4719,1.0852,-1.4926,-1.1426,0.0
5.6116,-17.271,7.2869,1.1142,-1.8146,-0.67226,0.0
-0.69464,-13.225,-0.57205,0.71868,-1.219,0.25809,0.0
-1.7025,-5.6116,3.8137,1.4282,-1.3796,0.69547,0.0
4.2087,-5.5707,-0.24517,1.4884,-2.2345,0.49511,0.0
4.808,-7.0009,3.9227,1.6597,-2.7098,-0.40317,0.0
4.2223,-10.597,7.9679,2.2831,-3.2874,-0.86132,0.0
2.7649,-12.217,4.1951,1.7254,-1.5012,-0.76419,0.0
1.58,-10.896,0.44947,1.3179,0.58185,-0.67378,0.0
1.9205,-9.6841,-4.413,1.6313,1.6478,-0.62033,0.0
2.0158,-8.1858,-1.9886,1.4346,-0.51801,-0.29322,0.0
2.1248,-7.5457,2.7649,1.4465,-1.1231,-0.26634,0.0
2.1929,-8.4719,3.7592,1.6377,-1.3222,-0.55833,0.0
-0.25879,-10.433,-0.38137,1.3573,-1.1231,-0.697,0.0
-0.99429,-10.569,-1.3484,1.098,-1.2715,-0.58643,0.0
-0.54481,-9.9973,-2.1384,0.96059,-1.2694,-0.4893,0.0
0.1362,-9.7658,0.34051,0.91385,-1.2016,-0.48625,0.0
1.58,-9.6841,1.6753,0.70524,-0.39279,-0.65699,0.0
0.65378,-9.9292,0.99429,0.67104,0.062614,-0.7981,0.0
0.28603,-9.9701,0.62654,0.7138,0.0051924,-0.76938,0.0
2.152,-10.992,-0.50395,0.75992,0.16799,-0.79901,0.0
2.1248,-12.245,-1.3893,0.79748,0.3485,-0.87354,0.0
0.49033,-12.898,-1.1577,0.63774,0.25107,-0.85185,0.0
0.8036,-13.266,-0.77636,0.24709,-0.31887,-0.6466,0.0
0.24517,-13.021,-0.83084,-0.18295,-0.73151,-0.46273,0.0
-2.3018,-14.315,-2.942,-0.83841,-0.03207,-0.34392,0.0
-2.3427,-15.228,-3.7047,-1.2382,0.40409,0.065057,0.0
0.27241,-14.383,-4.413,-1.9294,0.30727,0.58154,0.0
2.1248,-12.79,-3.9499,-2.8078,0.59651,0.78313,0.0
4.4402,-13.947,0.095342,-3.3995,0.66004,0.9615,0.0
5.4481,-14.669,5.598,-3.4514,1.003,1.0113,0.0
7.1371,-14.206,4.2087,-2.7474,0.73579,0.8995,0.0
5.4754,-12.762,-0.9398,-1.9465,-1.0427,1.2013,0.0
4.6173,-12.381,-2.152,-1.9227,-0.99785,1.3137,0.0
3.623,-12.667,-1.7298,-1.682,-0.81031,1.4465,0.0
0.40861,-12.776,2.3972,-0.92454,-1.3952,1.6518,0.0
-0.81722,-11.21,1.58,-0.52718,-0.64294,1.8714,0.0
0.16344,-9.221,1.7706,-1.3271,1.6826,1.795,0.0
1.1577,-6.5514,3.6503,-2.109,2.4957,1.4276,0.0
1.1713,-6.565,4.0589,-1.8659,2.9874,1.3989,0.0
2.7377,-4.7807,2.6832,-1.6652,2.5635,1.1463,0.0
3.6094,-3.8001,2.833,-1.39,2.536,0.70952,0.0
4.4402,-3.1599,2.9148,-0.86712,2.5042,0.51465,0.0
5.1213,-2.6015,2.3291,-0.1854,2.3494,0.46548,0.0
5.1894,-1.7979,1.4438,0.48869,1.8934,0.46334,0.0
5.2575,-2.1112,0.8036,1.4526,1.0098,0.31062,0.0
6.1836,-3.732,-0.054481,2.5104,0.053756,-0.018631,0.0
5.4481,-8.2539,-3.8954,3.1927,-0.6579,-0.57055,0.0
0.38137,-16.767,-11.496,2.8445,-1.1362,-0.83841,0.0
-3.0101,-18.891,-18.415,-0.34728,0.7141,-0.23274,0.0
-3.7456,-19.572,-8.1858,-2.3512,2.3335,0.30513,0.0
2.438,-4.4811,-2.6423,-1.9047,1.0024,0.41203,0.0
5.7342,-0.96704,-1.6072,-0.85735,-0.0281,0.15272,0.0
7.355,-6.2517,2.152,0.56077,-1.1997,-0.46426,0.0
9.4934,-18.129,9.9429,1.7245,-1.8021,-1.0721,0.0
1.6344,-16.086,-0.49033,1.2291,-1.9612,-0.7254,0.0
-1.975,-9.6841,1.4574,0.38729,-1.5559,0.34819,0.0
2.4789,-3.6094,0.51757,1.2239,-1.6573,0.71257,0.0
5.7069,-5.1213,3.5413,1.4025,-2.3393,-0.25565,0.0
5.0531,-6.3471,8.1586,2.306,-3.3769,-0.75106,0.0
3.6775,-12.19,6.7693,2.2965,-2.8106,-1.2654,0.0
0.51757,-13.103,0.96704,1.4749,-1.1988,-1.0757,0.0
-1.5663,-11.836,-3.3234,1.4636,1.0278,-0.72815,0.0
-1.185,-9.1937,-2.942,1.6469,0.10507,-0.33537,0.0
2.0567,-7.464,1.9886,1.452,-1.2349,0.020159,0.0
2.0567,-7.464,1.9886,1.452,-1.2349,0.020159,0.0
1.6208,-9.9837,1.7979,1.2398,-0.47312,-0.74159,0.0
-0.83084,-10.951,-1.362,1.0794,-1.0363,-0.75228,0.0
-1.1032,-10.869,-1.8932,0.80084,-1.1716,-0.56658,0.0
-0.44947,-10.011,-2.0703,0.67867,-1.0617,-0.52901,0.0
1.1169,-9.4117,1.1169,0.68783,-1.0739,-0.50183,0.0
1.3484,-9.3708,2.0294,0.56322,-0.52321,-0.6466,0.0
0.8036,-10.311,1.7025,0.67317,0.023824,-0.83414,0.0
1.5936,-11.278,0.040861,0.76175,0.17746,-0.86834,0.0
2.0022,-11.645,-1.8524,0.82497,0.43402,-1.0003,0.0
0.61292,-11.863,-1.8524,0.76847,0.489,-1.0027,0.0
0.7355,-12.626,-0.70826,0.36285,0.059559,-0.78679,0.0
1.7162,-13.007,-0.64016,-0.052534,-0.55619,-0.5174,0.0
-0.32689,-12.435,-0.38137,-0.54367,-0.41692,-0.52687,0.0
-1.9613,-14.138,-2.8058,-0.76633,0.2361,-0.28069,0.0
0.70826,-14.669,-3.9499,-1.1921,0.24068,0.22663,0.0
0.8036,-12.967,-3.9635,-1.9991,0.26725,0.57116,0.0
2.0158,-12.898,-2.4517,-2.8937,0.36591,0.77488,0.0
3.909,-13.648,0.78998,-3.2031,0.40134,1.1069,0.0
7.2188,-14.655,5.598,-2.8091,0.77152,1.0055,0.0
7.3686,-13.511,2.8875,-2.1838,-0.01069,1.0809,0.0
5.5435,-12.408,-0.38137,-1.9322,-0.61331,1.2312,0.0
3.337,-11.972,-2.4517,-2.0039,-0.48961,1.3228,0.0
2.3699,-12.694,-1.076,-1.6814,-0.87842,1.419,0.0
-0.01362,-12.0,2.7922,-1.3164,-1.4484,1.3903,0.0
-0.28603,-9.4117,1.471,-0.56444,0.2135,1.7013,0.0
0.99429,-8.5672,2.3155,-1.6313,1.6985,1.4401,0.0
2.0839,-7.5729,2.5742,-1.3934,2.0763,1.4868,0.0
2.3427,-6.7285,3.3097,-1.6408,2.9071,1.4749,0.0
2.547,-5.5299,2.5742,-1.6417,2.7516,1.1509,0.0
2.9284,-4.6718,2.6832,-1.47,2.8066,0.86285,0.0
4.5628,-3.5004,2.4789,-0.86682,2.5412,0.71624,0.0
4.9987,-3.3778,2.3018,0.054062,2.1686,0.64538,0.0
5.3664,-2.152,1.185,0.76083,1.5363,0.50946,0.0
5.9385,-2.6015,0.74912,1.7517,0.62094,0.21136,0.0
6.4424,-4.4402,-1.1986,2.6695,-0.18967,-0.33231,0.0
6.1564,-6.0747,-2.8467,3.1166,-0.76847,-0.84574,0.0
-0.24517,-17.352,-13.103,2.562,-0.85918,-0.905,0.0
-5.094,-19.477,-18.129,-0.40256,1.4071,-0.41447,0.0
-1.0215,-11.904,-5.38,-1.9203,1.1206,0.4441,0.0
3.5277,-3.6639,-2.7377,-1.5125,0.48594,0.32926,0.0
5.5299,-2.8875,-2.0567,-0.22052,-0.31032,-0.15547,0.0
5.8023,-7.355,4.0316,1.131,-1.5482,-0.67195,0.0
7.8453,-18.319,7.0281,1.5711,-2.043,-0.78343,0.0
1.866,-14.942,0.16344,0.79443,-1.6044,-0.10843,0.0
-0.6674,-6.6331,-0.19068,0.5452,-1.4038,0.60964,0.0
3.9908,-4.5764,-1.7434,0.82009,-1.42,0.60781,0.0
5.9112,-4.9578,2.2337,1.2993,-1.9871,-0.11087,0.0
4.3177,-9.0848,9.1529,2.5326,-3.5,-0.87445,0.0
2.6696,-13.116,5.8023,1.8998,-2.0427,-1.0342,0.0
2.1384,-13.157,3.9908,1.3592,-0.89217,-0.85521,0.0
-1.1305,-11.591,-3.9635,0.8488,0.90561,-0.8262,0.0
0.53119,-8.3765,-0.47671,1.6362,-0.28069,-0.27214,0.0
1.2122,-7.6138,2.8194,1.4438,-1.0165,-0.10324,0.0
3.2553,-7.3686,3.8137,1.4294,-0.81825,-0.3375,0.0
1.1986,-10.188,-0.027241,1.4138,-0.52015,-0.89858,0.0
-0.53119,-10.46,-1.1169,1.2434,-0.8717,-0.79382,0.0
-0.85808,-10.324,-1.2122,0.97341,-1.0828,-0.6408,0.0
0.027241,-9.8475,-1.5391,0.90866,-0.9444,-0.58368,0.0
1.6072,-9.1393,0.31327,0.83261,-0.90866,-0.62675,0.0
2.0431,-9.7658,1.0215,0.75717,-0.26848,-0.85491,0.0
0.61292,-10.992,1.3757,0.83902,0.096822,-0.95264,0.0
0.8036,-12.0,-1.1577,0.84147,0.1069,-0.91874,0.0
0.7355,-12.027,-2.7922,0.83108,0.25229,-0.92668,0.0
0.31327,-12.98,-0.68102,0.36255,0.081856,-0.77549,0.0
1.2531,-13.062,-0.21793,0.13775,-0.19731,-0.65943,0.0
-0.34051,-12.898,-0.57205,-0.58399,-0.27978,-0.49572,0.0
-1.1169,-13.375,-1.7162,-0.76511,0.058948,-0.41936,0.0
0.46309,-15.609,-4.5764,-1.3485,0.40378,0.2926,0.0
2.1112,-14.138,-4.304,-2.2129,0.37385,0.62278,0.0
2.6696,-12.422,-4.1814,-3.0714,0.354,0.79993,0.0
4.522,-14.192,1.2258,-3.3292,0.057727,1.1032,0.0
6.279,-14.724,5.094,-3.1154,0.25045,1.0174,0.0
7.8726,-14.22,2.9965,-2.4312,-0.12614,0.87751,0.0
4.3177,-11.754,-0.24517,-1.9035,-0.78863,1.1176,0.0
3.1327,-11.605,-1.6072,-1.9224,-0.60048,1.2501,0.0
2.3836,-12.476,-2.438,-1.5394,-1.3045,1.4624,0.0
-0.32689,-11.768,2.1656,-0.95295,-1.4178,1.584,0.0
-1.0624,-10.597,1.2803,-0.77672,0.5849,1.6918,0.0
-0.40861,-9.9156,1.4165,-1.3922,1.9267,1.5351,0.0
2.547,-7.0281,2.8058,-1.6768,2.1753,1.2456,0.0
1.9068,-6.8647,3.2144,-1.4258,2.6664,1.3512,0.0
2.1656,-5.2711,3.0101,-1.4123,2.4374,1.1817,0.0
3.1191,-4.1542,2.6151,-1.3378,2.5045,0.71777,0.0
3.7184,-3.8409,2.6015,-0.83841,2.4706,0.48808,0.0
4.7944,-3.5277,2.1929,-0.31093,2.496,0.52168,0.0
4.985,-2.833,1.6344,0.21105,2.1283,0.47434,0.0
5.4618,-2.3427,0.62654,1.1139,1.4526,0.32132,0.0
6.5922,-4.7671,-2.5334,2.6741,0.24404,-0.18265,0.0
5.8704,-8.2812,-5.6388,3.2367,-0.88148,-0.75075,0.0
1.4165,-14.424,-10.447,2.7513,-1.5467,-0.78863,0.0
-0.5993,-18.932,-17.434,-0.15821,0.50855,-0.3656,0.0
-0.99429,-15.895,-7.1643,-1.9199,2.058,0.03543,0.0
2.1929,-6.3743,-1.8387,-1.6127,0.70983,0.32406,0.0
5.6116,-3.9227,-1.757,-0.98135,0.25534,0.009163,0.0
4.2632,-10.815,4.9169,0.32101,-0.57757,-0.43433,0.0
5.7478,-14.519,7.1643,1.3424,-1.7223,-0.60842,0.0
5.3937,-17.311,3.9227,0.76511,-1.8735,-0.135,0.0
-1.4438,-7.7364,2.3972,0.54672,-1.3714,0.22205,0.0
2.9284,-5.2166,-0.01362,0.65179,-1.7404,0.54092,0.0
5.4481,-5.094,-0.50395,1.1328,-1.1652,-0.21197,0.0
3.2689,-6.5922,6.4833,2.1286,-2.8723,-0.51465,0.0
2.8603,-11.332,7.0417,2.2981,-2.8866,-0.83963,0.0
2.4108,-13.225,4.3858,1.5082,-1.2819,-0.86896,0.0
0.51757,-10.76,-4.6718,1.0574,0.97341,-0.75778,0.0
1.4165,-9.3844,-1.5527,1.6973,-0.067195,-0.28375,0.0
2.0839,-7.927,1.0488,1.4725,-1.3213,-0.18876,0.0
3.2689,-7.5457,1.9613,1.3186,-0.77091,-0.33475,0.0
1.9341,-8.6625,1.7025,1.3647,-0.83475,-0.72326,0.0
-0.040861,-10.488,0.29965,1.4554,-1.0159,-0.8094,0.0
-1.6072,-10.515,-0.35413,1.2401,-1.0669,-0.65332,0.0
-0.36775,-9.8066,-1.7298,0.92332,-0.93768,-0.5229,0.0
0.50395,-9.8203,-1.0624,0.79626,-0.84513,-0.49969,0.0
1.3893,-9.3844,0.89894,0.70372,-0.22907,-0.67592,0.0
1.3757,-10.774,1.4165,0.70066,-0.055894,-0.76419,0.0
1.1713,-11.114,1.2395,0.79565,0.20922,-0.93187,0.0
